candidate_id,requisition_id,job_family,location,source_channel,application_date,gender_group,race_ethnicity_group
C00406,R1134,Operations,Seattle,Job board,2025-08-26,Men,White
C00407,R1317,Customer,Remote,Campus,2025-01-29,Men,Hispanic/Latino
C00408,R1179,Operations,Remote,Referral,2025-04-12,Women,White
C00409,R1487,Corporate,Seattle,Referral,2025-12-04,Women,White
C00410,R1227,Customer,Remote,Agency,2025-12-31,Men,White
C00411,R1322,Engineering,Seattle,Agency,2025-02-14,Men,Hispanic/Latino
C00412,R1132,Engineering,Remote,Referral,2025-06-03,Men,White
C00413,R1403,Engineering,Other,Referral,2025-01-17,Women,White
C00414,R1965,Customer,Remote,Job board,2025-04-05,Men,Hispanic/Latino
C00415,R1132,Operations,Remote,Referral,2025-09-20,Women,Hispanic/Latino
C00416,R1152,Corporate,Remote,Job board,2025-06-24,Men,White
C00417,R1621,Engineering,Seattle,Campus,2025-04-27,Men,White
C00418,R1931,Customer,Other,Job board,2025-11-26,Men,Unknown
C00419,R1259,Corporate,Remote,Agency,2025-06-07,Women,White
C00420,R1864,Operations,Remote,Job board,2025-12-13,Men,Two+
C00421,R1968,Corporate,Remote,Agency,2025-04-20,Men,White
C00422,R1924,Engineering,Seattle,Campus,2025-02-06,Men,White
C00423,R1751,Corporate,Other,Campus,2025-10-21,Nonbinary/Other,White
C00424,R1883,Engineering,Other,Referral,2025-08-25,Men,White
C00425,R1297,Corporate,Seattle,Job board,2025-11-06,Men,Black
C00426,R1559,Engineering,Other,Job board,2025-11-06,Unknown,Unknown
C00427,R1564,Engineering,Other,Campus,2025-01-28,Nonbinary/Other,Black
C00428,R1922,Operations,Other,Agency,2025-03-21,Men,Asian
C00429,R1616,Corporate,Other,Campus,2025-04-30,Men,White
C00430,R1801,Operations,Other,Campus,2025-04-29,Men,Black
C00431,R1738,Engineering,Other,Agency,2025-12-31,Men,Black
C00432,R1500,Engineering,Remote,Referral,2025-02-05,Men,White
C00433,R1784,Operations,Seattle,Job board,2025-03-24,Men,White
C00434,R1456,Engineering,Seattle,Job board,2025-10-29,Women,White
C00435,R1483,Operations,Other,Job board,2025-04-30,Women,White
C00436,R1343,Corporate,Other,Agency,2025-11-27,Women,White
C00437,R1745,Customer,Remote,Agency,2025-08-10,Men,Asian
C00438,R1872,Customer,Remote,Job board,2025-06-24,Men,Asian
C00439,R1139,Engineering,Other,Campus,2025-09-03,Men,Hispanic/Latino
C00440,R1810,Corporate,Other,Agency,2025-03-01,Women,White
C00441,R1819,Customer,Seattle,Campus,2025-11-18,Men,Hispanic/Latino
C00442,R1214,Engineering,Other,Job board,2025-03-17,Women,Black
C00443,R1928,Engineering,Seattle,Referral,2025-03-18,Men,Black
C00444,R1644,Operations,Other,Job board,2025-06-04,Women,Asian
C00445,R1645,Operations,Seattle,Agency,2025-03-24,Women,Black
C00446,R1400,Customer,Remote,Agency,2025-04-30,Men,Asian
C00447,R1812,Corporate,Other,Referral,2025-08-17,Men,White
C00448,R1589,Engineering,Remote,Agency,2025-01-12,Men,White
C00449,R1936,Operations,Remote,Job board,2025-12-19,Women,White
C00450,R1527,Engineering,Remote,Agency,2025-12-28,Men,White
C00451,R1978,Operations,Remote,Agency,2025-04-08,Women,Two+
C00452,R1593,Corporate,Remote,Campus,2025-11-09,Women,White
C00453,R1084,Customer,Seattle,Job board,2025-08-08,Men,White
C00454,R1903,Corporate,Seattle,Agency,2025-11-29,Women,Asian
C00455,R1284,Corporate,Seattle,Agency,2025-10-20,Men,White
C00456,R1047,Operations,Other,Campus,2025-01-28,Men,White
C00457,R1871,Customer,Seattle,Campus,2025-09-17,Women,White
C00458,R1035,Operations,Remote,Agency,2025-02-11,Men,White
C00459,R1344,Operations,Seattle,Job board,2025-08-31,Men,Black
C00460,R1309,Engineering,Other,Agency,2025-09-30,Men,Unknown
C00461,R1237,Customer,Remote,Job board,2025-05-13,Women,White
C00462,R1920,Customer,Remote,Agency,2025-05-18,Men,Asian
C00463,R1351,Engineering,Remote,Agency,2025-02-27,Unknown,Asian
C00464,R1560,Operations,Remote,Referral,2025-06-12,Women,Asian
C00465,R1556,Operations,Remote,Job board,2025-11-06,Women,Hispanic/Latino
C00466,R1430,Engineering,Seattle,Referral,2025-04-16,Men,White
C00467,R1694,Engineering,Remote,Referral,2025-08-07,Women,Hispanic/Latino
C00468,R1924,Operations,Seattle,Job board,2025-04-02,Nonbinary/Other,Black
C00469,R1757,Corporate,Other,Agency,2025-07-27,Unknown,Asian
C00470,R1849,Corporate,Other,Job board,2025-08-08,Women,White
C00471,R1638,Customer,Seattle,Campus,2025-07-07,Men,White
C00472,R1163,Corporate,Other,Referral,2025-10-14,Men,White
C00473,R1854,Engineering,Remote,Job board,2025-01-20,Men,Black
C00474,R1524,Customer,Seattle,Job board,2025-03-30,Women,Hispanic/Latino
C00475,R1838,Engineering,Remote,Referral,2025-06-21,Women,White
C00476,R1677,Customer,Seattle,Job board,2025-08-28,Women,Black
C00477,R1942,Engineering,Remote,Agency,2025-05-10,Women,White
C00478,R1956,Customer,Seattle,Job board,2025-02-04,Men,Asian
C00479,R1999,Engineering,Other,Referral,2025-02-27,Men,Hispanic/Latino
C00480,R1712,Corporate,Remote,Campus,2025-03-24,Unknown,White
C00481,R1885,Operations,Other,Job board,2025-12-04,Men,White
C00482,R1003,Operations,Seattle,Campus,2025-02-13,Men,Unknown
C00483,R1885,Customer,Other,Job board,2025-06-09,Men,White
C00484,R1602,Operations,Other,Campus,2025-12-04,Men,White
C00485,R1643,Customer,Remote,Agency,2025-05-08,Men,White
C00486,R1725,Engineering,Remote,Agency,2025-06-14,Men,Black
C00487,R1368,Engineering,Remote,Job board,2025-04-30,Unknown,White
C00488,R1823,Operations,Remote,Campus,2025-08-30,Women,White
C00489,R1917,Customer,Seattle,Job board,2025-06-23,Men,White
C00490,R1997,Operations,Other,Job board,2025-06-30,Women,Two+
C00491,R1912,Engineering,Remote,Agency,2025-04-09,Women,White
C00492,R1020,Customer,Remote,Job board,2025-07-14,Men,White
C00493,R1639,Operations,Seattle,Referral,2025-10-24,Men,White
C00494,R1931,Operations,Seattle,Agency,2025-10-28,Men,Two+
C00495,R1923,Operations,Seattle,Campus,2025-07-24,Women,White
C00496,R1479,Engineering,Seattle,Agency,2025-08-25,Women,White
C00497,R1396,Operations,Seattle,Campus,2025-08-14,Unknown,White
C00498,R1069,Engineering,Seattle,Job board,2025-07-08,Women,White
C00499,R1377,Operations,Seattle,Agency,2025-02-28,Women,White
C00500,R1280,Corporate,Seattle,Campus,2025-02-28,Women,Unknown
C00501,R1116,Corporate,Seattle,Agency,2025-01-12,Unknown,White
C00502,R1680,Customer,Remote,Agency,2025-05-13,Women,White
C00503,R1751,Engineering,Seattle,Agency,2025-04-23,Men,Hispanic/Latino
C00504,R1820,Operations,Other,Job board,2025-02-04,Men,White
C00505,R1563,Operations,Other,Agency,2025-11-12,Women,Hispanic/Latino
C00506,R1806,Operations,Other,Agency,2025-06-13,Men,White
C00507,R1841,Engineering,Other,Referral,2025-02-11,Men,Asian
C00508,R1825,Engineering,Seattle,Referral,2025-01-09,Men,Black
C00509,R1617,Engineering,Seattle,Campus,2025-07-10,Women,Asian
C00510,R1927,Engineering,Seattle,Agency,2025-11-05,Men,Hispanic/Latino
C00511,R1233,Corporate,Seattle,Agency,2025-11-10,Men,Two+
C00512,R1825,Customer,Seattle,Job board,2025-05-24,Women,Unknown
C00513,R1472,Corporate,Other,Agency,2025-01-14,Men,White
C00514,R1355,Customer,Other,Agency,2025-03-22,Men,Asian
C00515,R1447,Engineering,Remote,Campus,2025-03-12,Men,White
C00516,R1299,Engineering,Other,Agency,2025-08-28,Men,White
C00517,R1325,Operations,Other,Agency,2025-07-18,Women,Asian
C00518,R1550,Operations,Remote,Agency,2025-02-20,Women,Two+
C00519,R1583,Engineering,Other,Agency,2025-04-22,Men,Unknown
C00520,R1176,Corporate,Remote,Referral,2025-09-03,Men,Unknown
C00521,R1202,Operations,Seattle,Referral,2025-05-11,Women,Asian
C00522,R1899,Customer,Seattle,Job board,2025-01-05,Women,White
C00523,R1214,Corporate,Seattle,Campus,2025-07-18,Men,Unknown
C00524,R1693,Customer,Other,Agency,2025-05-21,Women,White
C00525,R1573,Operations,Remote,Job board,2025-10-13,Men,Asian
C00526,R1009,Engineering,Remote,Agency,2025-11-20,Women,Black
C00527,R1650,Operations,Seattle,Agency,2025-12-03,Women,Hispanic/Latino
C00528,R1237,Corporate,Seattle,Job board,2025-01-25,Men,Hispanic/Latino
C00529,R1166,Engineering,Seattle,Referral,2025-06-03,Women,White
C00530,R1120,Customer,Remote,Agency,2025-08-16,Women,White
C00531,R1285,Engineering,Other,Referral,2025-11-30,Men,White
C00532,R1282,Corporate,Seattle,Job board,2025-08-06,Women,Hispanic/Latino
C00533,R1932,Customer,Other,Referral,2025-02-22,Nonbinary/Other,Asian
C00534,R1530,Engineering,Seattle,Campus,2025-08-02,Men,White
C00535,R1999,Engineering,Other,Agency,2025-06-06,Men,White
C00536,R1820,Customer,Remote,Job board,2025-07-08,Women,White
C00537,R1422,Corporate,Other,Job board,2025-08-11,Unknown,Hispanic/Latino
C00538,R1663,Operations,Other,Referral,2025-02-10,Women,White
C00539,R1408,Customer,Seattle,Referral,2025-06-03,Men,Asian
C00540,R1044,Operations,Remote,Agency,2025-12-17,Men,White
C00541,R1412,Customer,Other,Agency,2025-04-07,Women,Asian
C00542,R1037,Engineering,Seattle,Referral,2025-10-13,Unknown,White
C00543,R1486,Corporate,Remote,Campus,2025-04-05,Men,White
C00544,R1217,Customer,Remote,Referral,2025-09-26,Women,White
C00545,R1805,Engineering,Seattle,Job board,2025-07-26,Women,Asian
C00546,R1782,Engineering,Other,Agency,2025-10-09,Women,White
C00547,R1723,Corporate,Other,Campus,2025-08-09,Men,White
C00548,R1456,Customer,Seattle,Job board,2025-01-30,Women,Asian
C00549,R1421,Engineering,Remote,Job board,2025-03-12,Men,White
C00550,R1404,Engineering,Other,Referral,2025-06-15,Women,White
C00551,R1027,Engineering,Seattle,Agency,2025-09-08,Men,Unknown
C00552,R1012,Customer,Other,Campus,2025-07-29,Men,Asian
C00553,R1414,Engineering,Remote,Agency,2025-09-16,Men,Asian
C00554,R1776,Corporate,Seattle,Agency,2025-12-07,Men,White
C00555,R1359,Customer,Remote,Referral,2025-06-01,Men,White
C00556,R1580,Customer,Other,Referral,2025-08-09,Men,White
C00557,R1489,Corporate,Other,Referral,2025-12-27,Women,White
C00558,R1788,Corporate,Other,Job board,2025-02-21,Women,White
C00559,R1179,Corporate,Remote,Referral,2025-09-28,Women,White
C00560,R1406,Engineering,Remote,Campus,2025-02-06,Women,Asian
C00561,R1124,Customer,Other,Job board,2025-09-07,Men,White
C00562,R1234,Engineering,Seattle,Campus,2025-02-19,Men,Black
C00563,R1335,Operations,Seattle,Campus,2025-12-28,Men,White
C00564,R1894,Engineering,Seattle,Campus,2025-01-04,Women,Asian
C00565,R1834,Operations,Remote,Referral,2025-02-17,Women,White
C00566,R1803,Customer,Other,Campus,2025-12-25,Men,White
C00567,R1120,Operations,Remote,Campus,2025-08-16,Women,White
C00568,R1961,Engineering,Remote,Referral,2025-10-18,Men,White
C00569,R1442,Operations,Seattle,Agency,2025-07-15,Men,Unknown
C00570,R1740,Engineering,Remote,Job board,2025-06-07,Men,Asian
C00571,R1897,Operations,Remote,Referral,2025-08-28,Unknown,White
C00572,R1226,Corporate,Remote,Job board,2025-08-01,Women,White
C00573,R1398,Engineering,Seattle,Referral,2025-06-07,Men,White
C00574,R1359,Customer,Other,Job board,2025-05-03,Unknown,White
C00575,R1322,Customer,Other,Agency,2025-01-20,Unknown,White
C00576,R1242,Customer,Remote,Agency,2025-10-03,Men,Asian
C00577,R1370,Engineering,Seattle,Campus,2025-12-02,Men,Asian
C00578,R1412,Corporate,Remote,Agency,2025-04-30,Women,White
C00579,R1922,Corporate,Seattle,Agency,2025-10-15,Women,Hispanic/Latino
C00580,R1308,Customer,Seattle,Job board,2025-06-02,Women,White
C00581,R1713,Customer,Seattle,Referral,2025-10-22,Men,Asian
C00582,R1322,Customer,Seattle,Agency,2025-11-29,Men,White
C00583,R1223,Corporate,Remote,Referral,2025-12-22,Women,White
C00584,R1639,Operations,Remote,Agency,2025-11-03,Women,Two+
C00585,R1657,Customer,Remote,Campus,2025-05-11,Men,Unknown
C00586,R1919,Corporate,Seattle,Campus,2025-05-25,Women,Two+
C00587,R1350,Engineering,Other,Job board,2025-08-07,Women,White
C00588,R1792,Engineering,Remote,Agency,2025-11-15,Men,White
C00589,R1241,Operations,Seattle,Referral,2025-04-11,Men,Hispanic/Latino
C00590,R1510,Corporate,Other,Referral,2025-04-09,Men,Hispanic/Latino
C00591,R1042,Engineering,Remote,Campus,2025-03-02,Men,White
C00592,R1503,Customer,Seattle,Job board,2025-10-07,Men,Unknown
C00593,R1229,Engineering,Remote,Job board,2025-02-22,Women,White
C00594,R1955,Customer,Remote,Agency,2025-05-19,Men,Hispanic/Latino
C00595,R1979,Engineering,Other,Referral,2025-11-07,Women,White
C00596,R1259,Corporate,Seattle,Agency,2025-10-17,Women,Asian
C00597,R1976,Engineering,Remote,Job board,2025-09-10,Men,Black
C00598,R1515,Customer,Remote,Campus,2025-02-13,Women,White
C00599,R1523,Operations,Other,Job board,2025-03-12,Women,Hispanic/Latino
C00600,R1776,Customer,Remote,Job board,2025-03-15,Men,White
C00601,R1109,Engineering,Other,Campus,2025-11-28,Men,Unknown
C00602,R1048,Corporate,Other,Referral,2025-09-10,Men,White
C00603,R1179,Engineering,Remote,Referral,2025-05-03,Men,Asian
C00604,R1689,Corporate,Seattle,Job board,2025-12-09,Women,Hispanic/Latino
C00605,R1396,Engineering,Seattle,Job board,2025-07-07,Women,White
C00606,R1631,Operations,Seattle,Referral,2025-08-04,Men,White
C00607,R1450,Corporate,Seattle,Campus,2025-02-16,Men,White
C00608,R1967,Engineering,Remote,Referral,2025-02-26,Women,Unknown
C00609,R1458,Engineering,Remote,Job board,2025-03-29,Men,White
C00610,R1268,Customer,Seattle,Job board,2025-10-28,Women,Asian
C00611,R1777,Corporate,Remote,Agency,2025-07-22,Women,White
C00612,R1131,Corporate,Other,Agency,2025-09-20,Men,Black
C00613,R1556,Corporate,Seattle,Agency,2025-04-06,Women,Hispanic/Latino
C00614,R1844,Corporate,Remote,Referral,2025-12-24,Men,White
C00615,R1264,Engineering,Other,Agency,2025-04-09,Women,Unknown
C00616,R1668,Corporate,Other,Campus,2025-12-30,Women,Black
C00617,R1698,Corporate,Remote,Campus,2025-05-20,Men,Hispanic/Latino
C00618,R1953,Corporate,Seattle,Job board,2025-11-19,Unknown,White
C00619,R1566,Operations,Seattle,Job board,2025-07-08,Men,White
C00620,R1479,Operations,Seattle,Campus,2025-02-14,Women,Hispanic/Latino
C00621,R1131,Corporate,Remote,Referral,2025-09-17,Men,White
C00622,R1955,Customer,Other,Referral,2025-10-02,Men,White
C00623,R1896,Corporate,Remote,Agency,2025-01-10,Men,Asian
C00624,R1902,Corporate,Remote,Referral,2025-03-16,Men,Hispanic/Latino
C00625,R1311,Corporate,Other,Referral,2025-06-11,Men,White
C00626,R1778,Corporate,Remote,Campus,2025-03-12,Men,White
C00627,R1949,Corporate,Other,Job board,2025-07-30,Nonbinary/Other,White
C00628,R1976,Customer,Other,Referral,2025-05-02,Women,Asian
C00629,R1407,Customer,Remote,Referral,2025-04-29,Men,Hispanic/Latino
C00630,R1372,Customer,Seattle,Agency,2025-03-08,Men,White
C00631,R1722,Customer,Other,Job board,2025-01-05,Women,White
C00632,R1664,Customer,Seattle,Referral,2025-08-29,Women,White
C00633,R1593,Corporate,Other,Campus,2025-09-07,Unknown,Unknown
C00634,R1555,Customer,Other,Job board,2025-05-03,Women,Black
C00635,R1611,Corporate,Other,Job board,2025-08-30,Men,White
C00636,R1330,Operations,Other,Referral,2025-09-08,Men,Hispanic/Latino
C00637,R1336,Engineering,Other,Campus,2025-06-28,Women,White
C00638,R1418,Corporate,Remote,Campus,2025-10-01,Women,Unknown
C00639,R1016,Corporate,Seattle,Referral,2025-05-02,Men,White
C00640,R1713,Corporate,Remote,Referral,2025-03-15,Unknown,White
C00641,R1241,Operations,Other,Campus,2025-09-23,Women,White
C00642,R1634,Operations,Seattle,Referral,2025-10-05,Men,White
C00643,R1131,Corporate,Remote,Job board,2025-01-03,Unknown,Asian
C00644,R1242,Operations,Other,Referral,2025-08-19,Women,Asian
C00645,R1445,Corporate,Remote,Job board,2025-07-25,Men,Asian
C00646,R1075,Operations,Other,Campus,2025-03-07,Women,White
C00647,R1140,Customer,Remote,Job board,2025-08-26,Women,Asian
C00648,R1456,Customer,Other,Agency,2025-08-12,Men,White
C00649,R1339,Engineering,Seattle,Campus,2025-03-02,Men,White
C00650,R1001,Customer,Seattle,Referral,2025-09-24,Men,Asian
C00651,R1876,Corporate,Remote,Campus,2025-04-18,Women,White
C00652,R1004,Operations,Remote,Referral,2025-01-19,Men,Asian
C00653,R1997,Customer,Other,Agency,2025-07-02,Unknown,Two+
C00654,R1144,Engineering,Seattle,Agency,2025-06-10,Men,White
C00655,R1834,Engineering,Other,Agency,2025-02-27,Men,White
C00656,R1275,Engineering,Remote,Referral,2025-09-30,Men,White
C00657,R1424,Operations,Other,Referral,2025-02-12,Women,Hispanic/Latino
C00658,R1237,Corporate,Seattle,Campus,2025-07-18,Men,White
C00659,R1748,Engineering,Seattle,Referral,2025-03-06,Men,White
C00660,R1353,Operations,Other,Campus,2025-11-20,Men,Unknown
C00661,R1876,Corporate,Seattle,Job board,2025-09-04,Women,Two+
C00662,R1565,Corporate,Other,Referral,2025-10-05,Men,Asian
C00663,R1134,Engineering,Seattle,Agency,2025-03-24,Women,Hispanic/Latino
C00664,R1138,Customer,Remote,Campus,2025-06-17,Women,Asian
C00665,R1665,Operations,Seattle,Agency,2025-08-23,Men,White
C00666,R1464,Engineering,Seattle,Campus,2025-04-05,Men,White
C00667,R1070,Engineering,Seattle,Campus,2025-02-08,Men,Asian
C00668,R1992,Customer,Remote,Job board,2025-05-14,Men,Asian
C00669,R1434,Operations,Seattle,Job board,2025-05-23,Women,White
C00670,R1224,Engineering,Other,Referral,2025-01-14,Men,White
C00671,R1734,Engineering,Remote,Job board,2025-04-21,Women,White
C00672,R1755,Corporate,Other,Agency,2025-12-23,Unknown,White
C00673,R1545,Corporate,Remote,Referral,2025-09-08,Men,Asian
C00674,R1018,Engineering,Remote,Campus,2025-03-18,Women,Hispanic/Latino
C00675,R1005,Operations,Seattle,Job board,2025-07-08,Women,White
C00676,R1531,Engineering,Other,Job board,2025-06-21,Men,White
C00677,R1206,Corporate,Other,Job board,2025-04-24,Men,Black
C00678,R1480,Engineering,Remote,Campus,2025-02-06,Women,Two+
C00679,R1912,Customer,Remote,Campus,2025-03-19,Nonbinary/Other,Asian
C00680,R1491,Corporate,Remote,Referral,2025-02-25,Women,White
C00681,R1291,Engineering,Remote,Referral,2025-05-09,Men,Black
C00682,R1596,Customer,Seattle,Agency,2025-01-05,Women,White
C00683,R1961,Engineering,Remote,Agency,2025-02-05,Women,Hispanic/Latino
C00684,R1116,Operations,Seattle,Job board,2025-08-19,Women,Hispanic/Latino
C00685,R1088,Engineering,Remote,Campus,2025-02-20,Men,Asian
C00686,R1764,Customer,Remote,Referral,2025-06-17,Men,Asian
C00687,R1885,Corporate,Seattle,Agency,2025-05-05,Men,Asian
C00688,R1639,Engineering,Seattle,Referral,2025-03-31,Women,Hispanic/Latino
C00689,R1918,Operations,Other,Referral,2025-04-03,Men,White
C00690,R1182,Engineering,Seattle,Referral,2025-05-28,Women,White
C00691,R1594,Operations,Seattle,Agency,2025-01-30,Women,White
C00692,R1185,Engineering,Other,Campus,2025-10-26,Men,White
C00693,R1933,Engineering,Remote,Referral,2025-05-12,Women,Asian
C00694,R1245,Corporate,Remote,Campus,2025-03-11,Men,Two+
C00695,R1637,Engineering,Seattle,Campus,2025-06-22,Men,Hispanic/Latino
C00696,R1105,Engineering,Seattle,Campus,2025-01-17,Women,White
C00697,R1431,Customer,Seattle,Campus,2025-05-25,Women,Asian
C00698,R1088,Engineering,Other,Agency,2025-07-03,Nonbinary/Other,White
C00699,R1611,Engineering,Other,Referral,2025-01-19,Women,White
C00700,R1168,Operations,Other,Referral,2025-05-18,Men,White
C00701,R1721,Corporate,Seattle,Referral,2025-02-02,Unknown,White
C00702,R1622,Corporate,Seattle,Campus,2025-03-18,Men,White
C00703,R1786,Engineering,Seattle,Agency,2025-07-04,Men,Asian
C00704,R1552,Operations,Remote,Campus,2025-05-11,Men,White
C00705,R1731,Operations,Seattle,Job board,2025-06-01,Men,White
C00706,R1273,Corporate,Seattle,Referral,2025-02-18,Men,White
C00707,R1635,Customer,Remote,Job board,2025-09-25,Men,Asian
C00708,R1117,Customer,Remote,Job board,2025-07-16,Unknown,White
C00709,R1162,Customer,Seattle,Campus,2025-08-13,Men,White
